Tales of Monstrous Madness  Collect the entire "Toki Alley Tales" series.		Yes	Exploration	2.1	5


Glory of the Chase, Or Its Meaning...	Mediate the conflicts and differences between the three siblings of the flying house.	Complete Every Aspect of a Warrior	Yes	Quest	5.2	5


Till Moss Grows Forth	Help the Fontainian photographer finish taking photos of the Natlan Saurians.		Yes	Exploration	5.2	5


Devoted to Eternal Serenity	Obtain a jade-like mechanical heart from a ruler of yore.	Complete Open Your Heart to Me	Yes	Quest	5.2	5


Vibrant Colors of the Shoreline	Play with the Monetoo by the seaside.		Yes	Exploration	5.2	5


A Hunter Never Loses Their Prey	Complete the "Eyes on the Feathered Prize" challenge.	Select the correct Qucusaurus after they fly off and return.	Yes	Exploration	5.2	5


My Heart Is Now Complete	Help the lovers from the tribe who are meeting down by the sea align the corner of a heart-shaped stone.		Yes	Exploration	5.2	5


Under the Tonatiuh's Wings	These relics from beneath the Tonatiuh... What purpose might they once have served?		Yes	Exploration	5.2	5


Who Am I?	Fight alongside the tribal warrior and defeat the Abyssal monsters.	Complete Twisted Extension.	Yes	Quest	5.2	5


Clear the Area, Please!	Clear out the Abyssal monsters and return control of the play area to the little Tepetlisaurs.		Yes	Exploration	5.2	5


Embers Rekindled	Reactivate the Source Mechanisms at the five Furnaces of Fiery Embers.		Yes	Exploration	5.2	5


Perhaps We've a Long Road Ahead of Us...	Obtain a Saurian egg on the Isle of Tozoz.	Complete The Lone Isle Named Night	Yes	Quest	5.2	5


The Punchy Saurian!	Emerge victorious from the duel thanks to the power of your Saurian companion.	Earned during Farewell, Final Saurus Cracker.	Yes	Quest	5.2	5


Every Contact Leaves a Trace	In Saurus Crackers lie both the beginning and the end.	Complete Farewell, Final Saurus Cracker.	Yes	Quest	5.2	5


Truth Cannot Be Fabricated	Help the real Wayob Manifestation fight off false enemies.	Complete The Mystery of Tecoloapan Beach	Yes	Quest	5.2	5


Starving Artist	Pour your heart's colors onto the mountainside.	Complete "To Have Color, or Go Without"	Yes	Exploration	5.2	5


Aparecium	Create a Nightspirit Body by harnessing the power of Nightspirit Graffiti for the first time.		Yes	Exploration	5.2	5


Every Picture Tells a Story	Relive the adventures of Kuntur.	Complete Kuntur's Pursuit	Yes	Exploration	5.2	5


Hoops Are Also Traps	Ensure that every Flowcurrent Bird has a hoop of its own.	Complete Please Stay Still, Flowcurrent Birds	Yes	Exploration	5.2	5


Misfortune Strikes in Threes Alone...	Help an unfortunate tribesperson escape her predicament three times in Natlan.	Complete The Marvelous Misadventures of Conulaf	Yes	Exploration	5.2	5


It's Not Much, But It's A Start...	Have Kururuk take their medication.	Complete Sauro-Vet's Dilemma	Yes	Quest	5.2	5


Hero's Homecoming	At the very end of the story, you changed "her" ending.	Obtain the third page of A Nameless Adventurer's Notes.	Yes	Exploration	5.2	5


Why Is It Always a Statue Mechanism?	Return the Secret Source Servant to its empty place.	Place That Which Was Once Ehecatl on a pedestal at the end of the ancient ruins in Fallingstar Fields.	Yes	Exploration	5.5	5


Spirited Eruption	Witness the huge volcanic eruption that created the Spiritway.	Complete A Brief History of Rocks or Investigator of Ancient Ruins, or climb the Great Volcano of Tollan	Yes	Quest/Exploration	5.5	5


Altar of Toxiuhmolpilia	Reach the highest point of the Great Volcano of Tollan.		Yes	Exploration	5.5	5


Axial Rotation	Activate the Celestial Axis and venture into the depths of the Ancient Sacred City.	Complete The Frozen, Rekindling Land.	Yes	Quest	5.5	5


Beyond the Aquila Rift	Radiance is but the lingering illusion of days long gone...	Complete Once, the Sacred Seat of Judgment	Yes	Quest	5.5	5


Questioning the Heart of Flames	Open the pathway to the Heart of the Sacred Mountain.	Complete Where Once There Was a Calculation Array, Where Once Force Was Reversed, and Where Once There Were Arms Aplenty	Yes		5.5	5


Through the Eye of a Dragon	Cleanse the taint of the Abyss from the Heart of the Sacred Mountain and reveal its true form.	Complete As the Burning Sun Sears Shadows	Yes	Quest	5.5	5


Creating the Path Desired	Choose the direction you wish to take.	Complete An Omen of Annihilation and the Final Entreaty	Yes	Quest	5.5	5


Then You Will Be Free to...	Say goodbye to your saurian companion.	Complete Someday, We All Must Walk Alone	Yes	Quest	5.5	5


Proof of a Hero	Sound a tune on the Horn of Heroes.		Yes	Exploration	5.5	5


The Murderer Is... You!	Find the troublemaker making mischief in the Collective of Plenty.	Complete The Terror of Teteocan	Yes	Exploration	5.5	5


A Lonely Sentinel	Help the Secret Source Servant escape the abandoned experiment site.	Complete How Long Must We Wait, My Friend?	Yes	Exploration	5.5	5


Need for Saurian Speed	Complete all the Warrior's Challenges of the Collective of Plenty with the highest possible grade.	Complete all 3 Warrior's Challenges in Atocpan	Yes	Exploration	5.5	5


The Purest Heat	Restore the hot spring's temperature to normal.	Seal all the five geothermal vents around the hot spring during Is "Intensity" Really the Key?.	Yes	Quest/Exploration	5.5	5


Heavyweight Contender	Skills are ineffective when facing an opponent that weighs more than three times your own.	Complete Sing, Ho, For the Greatness of Fat!	Yes	Quest	5.5	5


Happy (And Hot) Feet	Discover the truth behind the "burning biological rain."	Complete Extreme Weather Disaster!?	Yes	Exploration	5.5	5


Shadows of the Colossi	Complete all challenges and defeat the lost Secret Source Dragon Idol.	Defeat the Vagrant Secret Source Dragon Idol	Yes	Exploration	5.5	5


Two Weasels in a Trenchcoat... or Was It Three?	Defeat the three... two Furnace Shell Mountain Weasel brothers.		Yes	Exploration	5.5	5


I Saw Her Sable Skirts All Fringed With Light...	Complete all of Natlan's Nightsoul Totem Challenges.	Complete An Audience With the Nightsoul Pillar	Yes	Exploration	5.5	20


I Am Speed	Complete the Sprint Trial and ascend the podium.	Finish Urubamba's Warrior's Challenge and achieve S grade or higher	Yes	Exploration	5.5	5


The Enduring Easy Breezy Flower Sea	Decorate all the flower fields in the Easybreeze Holiday Resort.	Complete step 1 of To Colorfall Cliffs!	Yes	Quest	5.8	5


No Air Force	Catch and defeat the Capybara King.		Yes	Exploration	5.8	5


Golden Rays Over A Leisurely Town	Best "Easy Come" and "Easy Go" in the Easybreeze Speed Champions Tournament.		Yes	Exploration	5.8	5


Traces of Chroma	Take part in Chromaflair Studio's opening ceremony.	Complete Traces of Chroma	No	Quest	5.8	5


Paititi In Your Dreams	Discover the hidden treasure of Tete Isle in your dreams.	Complete Dreamy Paititi	Yes	Quest	5.8	5


"They Gave Me a Name"	Help Icahua complete his marksmanship training.	Complete Strange Encounter of the Tete Isle Kind	Yes	Quest	5.8	5


She Said "I Do"	Help Ziki finish his confession.	Paint all of Ziki's balloons red.	Yes	Exploration	5.8	5


Shine On, Pipilpan Idol!	Witness the finale of the Pipilpan Idol Competition.	Complete Shine On, Pipilpan Idol!	Yes	Quest	5.8	5


"A Grand Plan"	Twice thwart the great plans of Joquiratto's lackeys.	Complete the Hidden Exploration Objective Joquiratto's Not-So-Great Plan	Yes	Exploration	5.8	5


Among the Seven Colors	Color the Seven-Colored Statue in Easybreeze Market.		Yes	Exploration	5.8	5


Even Flying Gets a Ten!	Dive once from a diving platform at Huha Hill.	Dive from the diving platform into the northern pool at Huha Hill.	Yes	Exploration	5.8	5


The Inheritor of Ayar	Win the Ayar Heroes' Cup.	Complete all 3 challenges in Ayar Heroes' Cup	Yes	Exploration	5.8	5


There Was Once a Way Back Home	Experience the Dance-Off Stage on Tete Isle once.		Yes	Exploration	5.8	5


"Until the Day That the Fires Turn Me Into Ashes"	Witness Enjou embark on his unknown journey.	Complete The Last Survivor of Tenochtzitoc	Yes	Quest	5.8	5


"The Last Survivor of Tenochtzitoc"	Defeat Local Legend: The Last Survivor of Tenochtzitoc.		Yes	Exploration	5.8	5


Undimming Lights	Join the opening ceremony with your friends.	Complete The Surprise That Awaits Us All!	Yes	Quest	5.8	5


Juggernaut	Crush all of a Geo Hypostasis' Rock Pillars of Revival before it can be revived.		Yes	Boss	1.0	10


The PRISM Program	Break all of an Electro Hypostasis' Revival Prisms before it can be revived.		Yes	Boss	1.0	10


"That's one big Crystalfly"	Absorb all of an Anemo Hypostasis' Wind Crystals before it can be revived.		Yes	Boss	1.0	10


"...Not indicative of final product"	Defeat an Anemo Hypostasis that has undergone 4 types of Elemental Conversions.	Combine an Anemo Hypostasis' tornadoes with four elements and defeat it.	Yes	Boss	1.0	10


The Bigger They Are...	Paralyze a Ruin Guard by attacking its weak point.		Yes	Exploration	1.0	5


Through Pass	Knock a Pyro Slime out of the hands of a Hilichurl Grenadier.		Yes	Exploration	1.0	5


Dolorous Stroke	Defeat an opponent by Shattering the ice they are trapped in.		Yes	Exploration	1.0	5


Hilichurl Champion	Defeat a Stonehide Lawachurl before its Infused Form can expire.	Defeat a Stonehide Lawachurl while its Geo Armor is still active.	Yes	Exploration	1.0	10


Bon Appétit	Have 4 party members in the Full state at the same time.		Yes	Exploration	1.0	10


Purveyor of Punishment	Deal over 5,000 CRIT DMG.		Yes	Exploration	1.0	5


Purveyor of Punishment	Deal over 20,000 CRIT DMG.		Yes	Exploration	1.0	10


Purveyor of Punishment	Deal over 50,000 CRIT DMG.		Yes	Exploration	1.0	20


Fantastic Four	Complete a Domain using 4 characters of the same Elemental Type.		Yes	Exploration	1.0	10


"Take That, You Overblown Mist Flower!"	Defeat a Cryo Regisvine without destroying its corolla weak point.		Yes	Boss	1.1	10


"That Was Blooming Hot"	Defeat a Pyro Regisvine without destroying its corolla weak point.		Yes	Boss	1.1	10


Outlander Vs. Outlander	Defeat Childe without any party member being marked and then hit by his follow-up attack.		Yes	Boss	1.1	10


Penalty	There are places where one cannot simply dig Pyro Slimes out of the ground...	Make a Hilichurl Grenadier attempt to dig out a Pyro Slime in the water.	Yes	Exploration	1.3	5


Force Field Erosion	Destroy the Electro Hypostasis' barrier.	Use Elemental Reactions to destroy the barrier created by the Electro Hypostasis.	Yes	Boss	1.4	5


"...Lizard-Spock"	Have one character get hit by all three parts of the rock-paper-scissors attack consecutively.		Yes	Boss	1.3	5


A House Ill-Founded	Cause the same Geo Hypostasis to fall three times by destroying the Basalt Column that it is on.		Yes	Boss	1.3	5


None Stand Secure	Force the Geo Hypostasis into its revival state without destroying any Basalt Columns.		Yes	Boss	1.3	5


Back With the Wind	Absorb at least 10 Elemental Orbs created by the Anemo Hypostasis in a single battle.		Yes	Boss	1.3	5


Core Meltdown	Destroy the Blazing Seed created by a Pyro Regisvine.		Yes	Boss	1.3	5


Knockout	Destroy a Cryo Regisvine's corolla weak point while it is performing its rotary spray attack.		Yes	Boss	1.3	5


"...Till Debt Do Us Part"	Defeat a Fatui Agent while they are in their stealth mode.		Yes	Exploration	1.3	5


"Melting... Away..."	Defeat a Cryo Cicin Mage while all her Cryo Cicins are currently active.		Yes	Exploration	1.3	5


And You Call Yourself One of the Four Winds	Defeat an Anemoboxer Vanguard after having triggered all of their Elemental Absorptions.	Combine a Fatui Skirmisher - Anemoboxer Vanguard's shield with Pyro, Hydro, Electro, and Cryo before defeating it.	Yes	Exploration	1.3	5


Touch and Go	Use a shield to counter a Geovishap's charging attack.		Yes	Exploration	1.3	5


Deflection!	Use a shield to counter a Primo Geovishap's Primordial Shower attack.	The shield cannot be Geo or a matching type to Primo Geovishap's element.	Yes	Boss	1.3	5


You Can Have Those Back!	Use a shield of a matching type (or a Geo shield) to counter a Geovishap's Primordial Shower attack and deal immense DMG.		Yes	Boss	1.3	5


Sternest of Souls	Defeat Azhdaha in all its forms.	Defeat Azhdaha in all 4 of its elemental combinations: Electro/Hydro, Cryo/Pyro, Cryo/Hydro, and Electro/Pyro.	Yes	Boss	1.5	20


"...A Single Night's Work"	Defeat a Cryo Hypostasis that is in a weakened state.		Yes	Boss	1.5	5


"Knee-Deep Snow..."	Defeat a Cryo Hypostasis that has revived three times.		Yes	Boss	1.5	5


If I Run Fast Enough...	Defeat a Maguu Kenki without being hit by its phantom's attacks.		Yes	Boss	2.0	10


In This Solemn Matter Let No One Interfere!	Defeat a Maguu Kenki without triggering its "Oushi no Omote" parry.		Yes	Boss	2.0	5


Fine, I'll Do It Myself	Defeat a Primo Geovishap without reflecting its Primordial Shower.		Yes	Boss	2.0	5


Burned Yourself, Did You?	Defeat a Pyro Hypostasis that has reignited twice.		Yes	Boss	2.0	5


Smells like Animal Spirit!	Defeat a Pyro Hypostasis after being hit by its mimetic 3-hit combo.		Yes	Boss	2.0	5


Core Breakthrough	Defeat a Perpetual Mechanical Array after paralyzing all 4 types of its Ruin Sentinels.		Yes	Boss	2.0	10


Could All Uninvolved Machinery Please Leave Immediately?	Defeat the Perpetual Mechanical Array without defeating any of its Ruin Sentinels.		Yes	Boss	2.0	10


Fight Fire With Fire	Defeat a Kairagi: Fiery Might while their weapon is infused with Pyro.		Yes	Exploration	2.0	5


Ride the Lightning	Defeat a Kairagi: Dancing Thunder while their weapon is infused with Electro.		Yes	Exploration	2.0	5


I Hear Thunder...	Be struck by the lightning called down by a Crackling Axe Mitachurl...	Be struck by a Crackling Axe Mitachurl's thunder attack.	Yes	Exploration	2.0	10


Dry Clean	Defeat the Hydro Hypostasis without destroying a single one of its Water Droplets (except when it is restoring HP.)		Yes	Boss	2.1	5


Bio-Oceanic Weapon	Be hit by a certain animal created by the Hydro Hypostasis...	Get hit by Hydro Hypostasis' "Dolphin Dive" attack.	Yes	Boss	2.1	5


Love and Non-Communication	Defeat a Thunder Manifestation without ever being locked onto.		Yes	Boss	2.1	5


Thunder Fall	Defeat a Thunder Manifestation while it is in flight.	Defeat Thunder Manifestation while it is performing either "Dive Bomb" or "Torrential Descent".	Yes	Boss	2.1	5


Icy Rivers, Crimson Witch	Defeat Signora without destroying either her Hearts of Flame or Eyes of Frost.		Yes	Boss	2.1	10


Inugami's End	Destroy two Rifthound Skulls within a short time.	Destroy the skulls created by the Golden Wolflord when it creates a shield.	Yes	Boss	2.5	5


Hard Landing	Bring a climbing Bathysmal Vishap down.	Destroy a wall when one of the Coral Defenders is clinging onto it.	Yes	Boss	2.5	5


Impeccable Judgment	Only shoot down your real opponent...	Attack only the real Magatsu Mitake Narukami no Mikoto when it creates its own copies. The real one sends X-shaped slashes at the player.	Yes	Boss	2.5	5


Beware of Angry Dog	Defeat a roaring Rifthound.		Yes	Exploration	2.5	5


Basically Harmless	Defeat a Specter that has not accumulated any Fury.		Yes	Exploration	2.5	5


Overflowing Light	Destroy 2 Oozing Concretions with 1 Blooming Light during a battle against the Ruin Serpent.		Yes	Boss	2.6	5


"Han Always Shoots First..."	...So don't bring a knife to a gunfight.	Attack an Eremite Sword-Dancer with a projectile or lunging attack while he is taunting the player.	Yes	Exploration	3.0	5


Opportunistic Gain	Watch the infighting between the Fungi.	Allow a Floating Hydro Fungus to trap a Fungus of a different type inside its bubble.	Yes	Exploration	3.0	5


"Get Over Here!"	Shoot down a flying Fungus.		Yes	Exploration	3.0	5


When Autumn and Dew Meet	Let the Electro Regisvine perform its charged electrical collision.		Yes	Boss	3.0	5


Three Strikes	Witness the three powerful abilities used by the activated Jadeplume Terrorshroom.	Activate the Jadeplume Terrorshroom with Electro, then witness its Feather Spreading, Furious Charge, and Rapid Pecks attacks.	Yes	Boss	3.0	5


Stop It, Mr. Robot!	Interrupt the charged attack of the Aeonblight Drake by attacking the core on its head.		Yes	Boss	3.1	5


Nanomachines, Son!	Defeat an activated Jadeplume Terrorshroom while it is unleashing a powerful skill...	Defeat the Jadeplume Terrorshroom while it is performing the Feather Spreading, Furious Charge, or Rapid Pecks attack.	Yes	Boss	3.1	5


Establishing a Beachhead	Witness the overclocking impact of the Algorithm of Semi-Intransient Matrix of Overseer Network	Allow the Algorithm of Semi-Intransient Matrix of Overseer Network to perform its Overclocked Attack.	Yes	Boss	3.1	5


The Invisible Hand	Defeat the Primal Construct without disabling its invisible state.		Yes	Exploration	3.1	5


The Marvelous Uses of Nitrogen Fixation	During one Dendro Hypostasis challenge, cause three Restorative Piths to be in an Activated state simultaneously.	Cause all three Restorative Piths to be in an activated state simultaneously.	Yes	Boss	3.2	5


Records of the Fall	Burn the Dendro Hypostasis' vine shell as it is performing a Plunging Attack.		Yes	Boss	3.2	5


It All Comes Tumbling Down	Use the Elemental Matrices to overload and paralyze Shouki no Kami.	Paralyze the Everlasting Lord of Arcane Wisdom in Phase 1 by activating both Electro matrices.	Yes	Boss	3.2	10


Causality of Birth and Extinction	Even at the edge of obliteration, a comeback is still on the cards...	Die to the Everlasting Lord of Arcane Wisdom's Setsuna Shoumetsu attack.	Yes	Boss	3.2	10


He Who Controls the Spice...	Use the Windbite Bullets to perform Swirl reactions and bring the Setekh Wenut in its floating form down.	Destroy 2 Windbite Bullets in succession.	Yes	Boss	3.4	5


When You Say Nothing at All	Destroy all Elemental Rings to paralyze the Iniquitous Baptist when it begins to channel its attack.		Yes	Boss	3.6	5


The White Path Between Two Rivers	Lose in the duel against the legendary Hunter's Ray...		Yes	Exploration	4.0	5


Cell, Splinter	Use Pneuma or Ousia attacks to interrupt the Breacher Primus's stress state.		Yes	Exploration	4.0	5


Too Hot to Handle!	Constantly attempt to freeze Tainted Hydro Phantasms...	Freeze a Tainted Hydro Phantasm for 8 seconds in total.	Yes	Exploration	4.0	5


Funerary Storm	Use a Pneuma attack to weaken the whirlwind Coppelia creates during the performance's climax.		Yes	Boss	4.0	5


Icebound Oath	Use an Ousia attack to remove the shield that Coppelius deploys during the performance's climax.		Yes	Boss	4.0	5


The King Is Dead, Long Live the King!	Interrupt the Emperor of Fire and Iron's Searing Coronation.		Yes	Boss	4.0	5


Many-as-One	Stop the Hydro Tulpa from absorbing Half-Tulpas twice in one challenge.		Yes	Boss	4.2	5


The Hitchhiker's Guide to the Galaxy	Enter the belly of the beast twice during a single challenge.		Yes	Boss	4.2	10


A Pulse of Ice and Wind	Search for the connection between Solitary Suanni and Cryo.	Freeze the Solitary Suanni and remove the Frozen aura using Shatter.	Yes	Boss	4.4	5


"Beware of Remurians..."	"...Even should they carry instruments."	Interrupt the Legatus Golem by destroying the resonating harp it summons.	Yes	Boss	4.6	5


The Same Mistakes	"Ranged combat is advantageous to us... Huh!?"	During the Knave's boss fight's first phase, get ranged attacks countered by her wing four times in a row.	Yes	Boss	4.6	5


After the Feast	Reach the other side of the blood-red banquet, with the baleful moon as your witness.	Dodge the entirety of the "Destruction Upon Destruction" attack in a battle against The Knave.	Yes	Boss	4.6	10


Saurian-Hunting Black Arrow...	Destroy the Goldflame Qucusaur Tyrant's Elemental shield while it is in the "Goldflame" state to make it fall out of the sky		Yes	Boss	5.0	5


Et tu, Dinobrute?	Ignite the Flamegranate before the Gluttonous Yumkasaur Mountain King swallows it, causing the fruit to explode after being swallowed.		Yes	Boss	5.0	5


Has the Moon Come Up?	While the Secret Source Automaton: Configuration Device is charging its "Boltsphere Cannon," break the "Accretion Mechanism" and interrupt the process.		Yes	Boss	5.1	5


Armor-Piercing Elemental Shell	Break a Tenebrous Papilla's Void Ward once.		Yes	Boss	5.2	5


Press the Self-Destruct Button!	Cause the Lava Dragon Statue to disintegrate using continuous Pyro attacks.		Yes	Boss	5.5	5


Emergency Brakes, Teteocan Style	Use a Tatankasaurus or a Collective of Plenty character's sprint to interrupt the Furnace Shell Mountain Weasel's charge.		Yes	Exploration	5.5	5


"Deep Blue"	Solve all the puzzles in the chess game.		Yes	Boss	5.6	5


Frozen Flow	Use consecutive Cryo attacks to impede the accumulation of Flow Momentum.		Yes	Boss	5.6	5


The End of the Beginning	Complete the Mondstadt Archon Quests.	Complete Ending Note.	Yes	Quest	1.0	20


The Outlander Who Caught the Wind	Complete "The Outlander Who Caught the Wind."	Complete Winds of the Past, Crash Course, and Sparks Amongst the Pages	Yes	Quest	1.0	10


For a Tomorrow Without Tears	Complete "For a Tomorrow Without Tears."	Complete Reunion With the Dragon	Yes	Quest	1.0	10


Song of the Dragon and Freedom	Complete "Song of the Dragon and Freedom."	Complete Ending Note	Yes	Quest	1.0	10


Let the Wind Lead	Obtain the power of Anemo.	Complete Unexpected Power.	Yes	Quest	1.0	5


...Or a New Storm?	Banish the dragon attacking Mondstadt.	Earned during Dragon Storm.	Yes	Quest	1.0	5


Knighthood Excellence	Become an Honorary Knight of Favonius.	Complete Shadow Over Mondstadt.	Yes	Quest	1.0	5


Knights and Their Knotty Issues	Fail to borrow the Holy Relic... but learn of the Knights' dilemma.	Complete Wild Escape.	Yes	Quest	1.0	5


Winds Change Their Course	Be rescued by Dvalin.	Complete A Long Shot.	Yes	Quest	1.0	5


Of the Land Amidst Monoliths	Complete "Of the Land Amidst Monoliths"	Complete Dust to Dust	Yes	Quest	1.0	10


Farewell, Archaic Lord	Complete "Farewell, Archaic Lord."	Complete Zhongli's Treat	Yes	Quest	1.0	10


Outlandish Behavior	Be rescued by an outsider at the "tourist spot that locals don't go to."	Complete Rite of Descension	Yes	Quest	1.0	5


Silly-Billy Churlish Ghoul	Agree to play with Dusky Ming.	Complete Wangshu	Yes	Quest	1.0	5


That Smells Divine	Figure out which perfume Rex Lapis is fond of.	Complete Three Poignant Perfumes	Yes	Quest	1.0	5


It's Bigger on the Inside	Clean Madame Ping's teapot.	Complete The Realm Within	Yes	Quest	1.0	5


Ticked, Tacked, and Towed	Commission others to finish your work, unfettered by such things as Mora.	Complete Downtown	Yes	Quest	1.0	5


Respecting Cultural Heritage	You failed to find the Cocogoat... but manage to repair a mechanism.	Earned during Guizhong	Yes	Quest	1.0	5


The Long Goodbye	Prepare everything necessary for the Rite of Parting.	Complete Guizhong	Yes	Quest	1.0	5


Icing on the Slime	Create a box of lovely, jubbly Sugar-Frosted Slimes.	Earned during Equilibrium	Yes	Quest	1.1	5


Sky's the Limit	Reach Liyue's "mansion in the sky".	Earned during Equilibrium	Yes	Quest	1.1	5


Lily Loves Music	Sing a song of Mondstadt to the Glaze Lilies...	Earned during Solitary Fragrance	Yes	Quest	1.1	5


I'll Let You Off... This Time	Defeat Childe.	Complete Heart of Glaze	Yes	Quest	1.1	5


Derailed	Defeat the Overlord of the Vortex.	Complete Turning Point	Yes	Quest	1.1	5


Final Farewell	Take part in the Rite of Parting.	Complete The Fond Farewell.	Yes	Quest	1.1	5


A New Star Approaches	Complete "A New Star Approaches".	Complete The Fond Farewell	Yes	Quest	1.1	5


Pirates! Argh!	Play a game of pirates with Little Lulu, Little Fei, and Little Meng.	Complete all 3 variations of Pirate Invasion, in Liyue Harbor!.	No	Commission	1.0	5


A Nourishing Friendship	Complete "Fishing Jiangxue" and "Yanxiao's Dilemma."		No	Commission	1.0	5


Love Is All Around	In "Good Sign," help Zhihua find 5 signs that romance is coming his way.	See that Granny Shan has good business, leave the pigeons alone, leave the dogs alone, leave the cat and fish alone, and leave the leaves alone.	No	Commission	1.0	5


For the Love of Godwin	Finish "Whispers in the Wind" 5 times.		No	Commission	1.0	5


Level Up	Help Huai'an repair Wangshu Inn's broken bridge.	Complete the second part of Stairway to Wangshu.	No	Commission	1.0	5


Beginner's Luck	Select the highest-value jade on your first try.	Can be earned during Diamond in the Rough....	Yes	Commission	1.0	5


Taking Responsibility for Your Actions	Apologize to Timmie.	Complete Sorry, Timmie!.	Yes	Commission	1.0	5


Making Do	Only bring materials for a training dummy to Herman.	Destroy the dummy in The Limitations of an Adventurer.	Yes	Commission	1.0	5


"Dear Daddy..."	Hear Timmie's story.	Complete A Boy's Letter.	Yes	Commission	1.2	5


Marvelous Medicine	Cure Anna's illness.	Complete Recuperating From a Severe Illness.	Yes	Commission	1.0	5


In the Name of Favonius	Witness Jilliana's tale.	Complete Vile's version of A Surprise Gift.	Yes	Commission	1.0	5


Scholarly Pretensions	Complete "The Lost Relic" and "A Little Raid."		Yes	Commission	1.0	5


Poet Vs. Paycheck	Complete So-called Work and receive Linling's poetry anthology.	Complete So-Called Work.	Yes	Commission	1.0	5


All's Well That Ends Well	Complete the quest "For Old Time's Sake."		Yes	Commission	1.1	5


This Novel Is Amazing!	Steal a peek at Chang the Ninth's draft manuscript.	Take a peek at the book in This Novel Is Amazing!.	No	Commission	1.0	5


Open to Interpretation	Ruin 4 signs of an imminent romance.	In Good Sign, attack the pigeons, scare away the dogs, kill the fish and scare the cat, and burn or blow away the leaves.	Yes	Commission	1.0	5


Get Your Own Emergency Food!	Consume the food during "Food Delivery"...?		Yes	Commission	1.0	5


Hidden in Plain Sight	Help Sango and Ryuuji solve the case.	Complete Bantan Sango Case File: Case-Closing Time.	Yes	Commission	2.0	5


Is There But One Truth...?	Witness Ryuuji's tale.	Complete Bantan Sango Case File: Cleanup Work.	Yes	Commission	2.2	5


Liyue Ichiban	Heal Tang Wen with some delicious dishes.	Complete Absolutely Unique Delicacy.	Yes	Commission	2.0	5


Boom Shaka-Laka, More Boom-Shaka-Laka	Consult Xiangling regarding special cooking methods	Find Xiangling during The Gourmet Supremos: Breakthrough Thinking.	Yes	Commission	2.0	5


Meal For Two	Help both Xudong and Kamei Munehisa make a dish once.	Let Xudong and Kamei Munehisa finish their dishes first once each in The Gourmet Supremos: Cook-Off. This does not require choosing both of their versions.	Yes	Commission	2.0	5


A Question of Diet	Help Parvaneh proofread all the recipes.	Answer all three questions correctly in The Gourmet Supremos: Foodie Quiz.	Yes	Commission	2.0	5


Samurice	Help Kamei Munehisa collect ingredients from the camps on either side.	Clear both of the camps in The Gourmet Supremos: Extreme Cookery.	Yes	Commission	2.0	5


"Sorry for the Trouble!"	Receive the complaint that Konda Densuke lodges in "Post-Sale Service."	Collect all 10 mushrooms during Post-Sale Service.	Yes	Commission	2.0	5


Samurai Gourmet	Witness Kamei Munehisa's induction into the Gourmet Supremos.	Complete The Gourmet Supremos: The Importance of Eating Well.	Yes	Quest	2.0	5


Hello...! Anyone in here...?	Discover a secret passageway in Ritou.	Start The Ritou Road by going through the passageway.	Yes	Quest	2.0	5


Editorial Opinion	Help Shigeru and Junkichi return to the right artist path.	Complete This Novel... Seems Familiar? and This Novel Seems... Problematic?.	Yes	Commission	2.2	5


You Should Start A Doushin Dojo	Help Asakura train 5 times.	Complete World Quest Battle of Revenge.
Complete An Art to Be Honed and/or Ceaseless Training 5 times.

Yes	Commission	2.0	5


Guess Who?	Find out who Zhenyu really is.	Earned during Yae Publishing House's Invitation.	Yes	Quest	2.0	5


Well, At Least It Ended	Hear Junkichi out as he puts his story together.	Complete Storytelling Method.	Yes	Quest	2.1	5


Her and Her Cat	Follow Neko up Mt. Yougou to find "Hibiki"'s trail.	Complete The Narukami Trail.	Yes	Quest	2.1	5


Aha! What's on the Hook?	Fish some strange things up with Kayvan...	Complete Cost-Effective Hook.	Yes	Quest	3.0	5


Kalimi's Fungus	Watch Hatim make a killing on the exchange!	Complete the Fortune version of Gold Devouring and Mora Gathering.	Yes	Commission	3.0	5


When Wealth Comes A-Knockin'	Give Hatim some Apple Cider.	Complete the Bargain-Hunting version of Gold Devouring and Mora Gathering.	Yes	Commission	3.0	5


Catch Me-ow if You Can!	Help Sareh find all the little cats.	Complete all three variations of Meow... Meow meow? Meow! Meow..	Yes	Commission	3.0	5


Principia Arithmetica	Help Garcia perfect his machine.	Complete Garcia's Paean: the Echo of Someone three times.	Yes	Commission	3.6	5


